117,E,Germany,Spain
117,F,Belgium,Morocco
117,G,Brazil,Serbia
117,H,Portugal,Uruguay
118,A,Ecuador,Netherlands
118,B,England,USA
118,C,Poland,Argentina
118,D,France,Denmark
118,E,Germany,Spain
118,F,Belgium,Canada
118,G,Brazil,Serbia
118,H,Uruguay,Portugal
119,A,Senegal,Netherlands
119,B,Wales,England
119,C,Argentina,Poland
119,D,France,Denmark
119,E,Germany,Spain
119,F,Belgium,Morocco
119,G,Brazil,Cameroon
119,H,Ghana,Portugal
120,A,Netherlands,Qatar
120,B,England,USA
120,C,Poland,Argentina
120,D,France,Denmark
120,E,Germany,Spain
120,F,Canada,Belgium
120,G,Brazil,Cameroon
120,H,Portugal,Ghana
121,A,Qatar,Ecuador
121,B,England,Wales
121,C,Argentina,Mexico
121,D,France,Denmark
121,E,Germany,Spain
121,F,Croatia,Belgium
121,G,Switzerland,Brazil
121,H,Portugal,Uruguay
122,A,Senegal,Ecuador
122,B,England,Iran
122,C,Argentina,Mexico
122,D,France,Denmark
122,E,Germany,Spain
122,F,Belgium,Canada
122,G,Serbia,Brazil
122,H,Portugal,Uruguay
123,A,Qatar,Ecuador
123,B,England,Wales
123,C,Poland,Argentina
123,D,Australia,Denmark
123,E,Spain,Germany
123,F,Croatia,Belgium
123,G,Switzerland,Brazil
123,H,Portugal,Uruguay
124,A,Ecuador,Qatar
124,B,England,USA
124,C,Argentina,Mexico
124,D,France,Denmark
124,E,Spain,Germany
124,F,Belgium,Croatia
124,G,Serbia,Brazil
124,H,Ghana,Uruguay
125,A,Netherlands,Ecuador
125,B,USA,England
125,C,Poland,Argentina
125,D,Australia,France
125,E,Germany,Japan
125,F,Canada,Croatia
125,G,Brazil,Serbia
125,H,Portugal,Uruguay
126,A,Netherlands,Qatar
126,B,England,Wales
126,C,Argentina,Poland
126,D,France,Denmark
126,E,Spain,Germany
126,F,Belgium,Croatia
126,G,Switzerland,Brazil
126,H,South Korea,Portugal
127,A,Netherlands,Ecuador
127,B,England,Iran
127,C,Argentina,Mexico
127,D,Denmark,France
127,E,Spain,Germany
127,F,Belgium,Morocco
127,G,Brazil,Switzerland
127,H,Portugal,Uruguay
128,A,Netherlands,Ecuador
128,B,England,Iran
128,C,Argentina,Mexico
128,D,France,Denmark
128,E,Spain,Japan
128,F,Belgium,Croatia
128,G,Brazil,Serbia
128,H,Portugal,South Korea
129,A,Ecuador,Netherlands
129,B,England,Iran
129,C,Argentina,Saudi Arabia
129,D,France,Tunisia
129,E,Germany,Spain
129,F,Belgium,Croatia
129,G,Brazil,Switzerland
129,H,Portugal,Uruguay
130,A,Netherlands,Senegal
130,B,England,Wales
130,C,Argentina,Mexico
130,D,France,Denmark
130,E,Spain,Germany
130,F,Belgium,Croatia
130,G,Serbia,Switzerland
130,H,Uruguay,Ghana
131,A,Netherlands,Qatar
131,B,Iran,USA
131,C,Argentina,Mexico
131,D,Denmark,France
131,E,Spain,Costa Rica
131,F,Croatia,Belgium
131,G,Brazil,Switzerland
131,H,Portugal,South Korea
132,A,Netherlands,Qatar
132,B,England,Iran
132,C,Argentina,Mexico
132,D,Australia,France
132,E,Germany,Spain
132,F,Canada,Croatia
132,G,Brazil,Cameroon
132,H,Ghana,Portugal
133,A,Netherlands,Ecuador
133,B,England,Iran
133,C,Argentina,Mexico
133,D,Denmark,France
133,E,Japan,Spain
133,F,Belgium,Croatia
